Date,open,high,low,close,volume
2025-05-05,201.85841873478097,202.85230555244996,196.99831280299983,197.6741485595703,69018500
2025-05-06,196.99832434112832,199.42339557924856,195.81559653234874,197.29647827148438,51216500
2025-05-07,197.9524407308952,198.2207944248892,192.0686324392914,195.05029296875,68536700
2025-05-08,196.51130456752412,198.82706269335065,193.48988012199126,196.28271484375,50478900
2025-05-09,197.7834732241415,199.31405222350435,196.3323918231404,197.31634521484375,36453900
2025-05-12,209.95526516858178,210.2538252478288,205.75556156059073,209.776123046875,63775800
2025-05-13,209.41787763911134,212.37359390520234,207.9947628663851,211.90585327148438,51909300
2025-05-14,211.40822571910564,212.9109724892217,209.56713314477625,211.3087158203125,49325800
2025-05-15,209.93535780893234,211.93569971673273,208.53213606160298,210.43295288085938,45029500
2025-05-16,211.33858120774948,211.54757782116647,208.7610423595207,210.24386596679688,54737900
2025-05-19,206.90999202317107,208.47243269467637,203.2775387890809,207.7758026123047,46140500
2025-05-20,206.67113760639387,207.46729276724128,204.04383620537516,205.8650360107422,42496600
2025-05-21,204.1831685508297,206.04416933851562,199.74462882701684,201.11798095703125,59211800
2025-05-22,199.7446272097534,201.77480849030061,198.7394754118135,200.39149475097656,46742400
2025-05-23,192.73846975457602,196.74908474491085,192.52948833207407,194.33078002929688,78432900
2025-05-27,197.34622283817185,199.77448939448533,196.4803970243206,199.24703979492188,56288500
2025-05-28,199.6251894151235,201.75489573800118,198.9385057789635,199.4560089111328,45339700
2025-05-29,202.60081106845576,202.8297005493605,197.55518975609246,198.98826599121094,51396800
2025-05-30,198.4110493394953,200.98860329086406,195.83351057352263,199.88394165039062,70819900
2025-06-02,199.31669015009302,201.15779807678393,199.15745607510846,200.7298583984375,35423300
2025-06-03,200.38156440883068,202.78992300957722,199.9934408158467,202.29232788085938,46381600
2025-06-04,201.93404589483336,205.24803106286797,201.12794426741362,201.844482421875,43604000
2025-06-05,202.52119947175674,203.76518718349973,199.18730633012683,199.66500854492188,55126100
2025-06-06,202.0236053289331,204.7106157617459,201.07817770068002,202.93917846679688,46607700
2025-06-09,203.4069099948636,205.0091667110405,199.05793398755327,200.48104858398438,72862600
2025-06-10,199.63513956616538,203.36710243054736,199.60528507808198,201.69517517089844,54672600
2025-06-11,202.5212126953003,203.51640292967522,197.45569804682734,197.82391357421875,60989900
2025-06-12,198.12247961063645,198.7195846578917,196.41075114145443,198.2418975830078,43904600
2025-06-13,198.769334334526,199.40625545491926,194.7587190445596,195.50511169433594,51447300
2025-06-16,196.3510442175849,197.73435809187652,195.61459794763022,197.4656524658203,43020700
2025-06-17,196.2515147499311,197.43579358003367,194.27109586617135,194.6990203857422,38856200
2025-06-18,194.9975546383106,196.6197193940347,194.13174409281177,195.6344757080078,45394700
2025-06-20,197.28649906078425,200.72984844555882,195.9131318065836,200.03321838378906,96813500
2025-06-23,200.6601870689569,201.32696262150702,198.00303129313016,200.5308074951172,55814300
2025-06-24,201.61555699715424,202.4614746491071,199.23705328583006,199.33657836914062,54064000
2025-06-25,200.48105886821313,202.690382284235,199.65504919597097,200.5905303955078,39525700
2025-06-26,200.4611428555203,201.66532960796235,198.50063224789568,200.03321838378906,50799100
2025-06-27,200.91895566349635,202.24256049649406,199.03804672932017,200.11285400390625,73188600
2025-06-30,201.03836190454115,206.39248990855162,198.3015889216639,204.18316650390625,91912800
2025-07-01,205.6759567295316,209.17903048404247,205.14850713857425,206.8204345703125,78788900
2025-07-02,207.90519262679368,212.31387801499196,207.13889190503232,211.418212890625,67941800
2025-07-03,211.12958235725722,213.61755770997246,210.7912213537831,212.52285766601562,34955800
2025-07-07,211.65703516300363,215.18996325511674,207.79570768244494,208.94017028808594,50229000
2025-07-08,209.08945658408672,210.41304612040562,207.4473837253886,208.9998779296875,42848900
2025-07-09,208.52217876921287,210.3135239719546,206.22329208627588,210.1244354248047,48749400
2025-07-10,209.49746585002458,212.45318170934252,209.01977884626095,211.38833618164062,44443600
2025-07-11,209.55718962168862,211.1096837700706,208.85059795908091,210.14434814453125,39765800
2025-07-14,208.92025854176603,209.89555581124029,206.54175471753558,207.61656188964844,38840100
2025-07-15,208.21368905566166,210.87084499335577,207.9151289669034,208.10421752929688,42296300
2025-07-16,209.28848066940537,211.37837076419683,207.63646146204943,209.14915466308594,47490500
2025-07-17,209.55721484346458,210.78129457926272,208.5819174807461,209.00985717773438,48068100
2025-07-18,209.85573909301036,210.77131219576944,208.69136845628208,210.16424560546875,48974600
2025-07-21,211.07983063398711,214.74212298846783,210.61209006251647,211.45799255371094,51377400
2025-07-22,212.1148250502387,213.91611676733493,211.20919838168209,213.36875915527344,46404100
2025-07-23,213.9658669821171,214.1151394198069,211.38832832203676,213.1199493408203,46989300
2025-07-24,212.87116805528336,214.65256693634578,212.50295255730364,212.73184204101562,46022600
2025-07-25,213.66733592091674,214.20474714033003,212.37358560556336,212.85128784179688,40268800
2025-07-28,213.00053872316795,213.8166019050196,212.03520309848784,213.02044677734375,37858000
2025-07-29,213.14983725799084,213.77681196541135,209.80601264614248,210.25384521484375,51411700
2025-07-30,210.88079278566187,211.36844143995228,206.72090512781878,208.0445098876953,45512500
2025-07-31,207.48718253646683,208.83068001568543,206.16357792510368,206.5716094970703,80698400
2025-08-01,209.8557561748323,212.5527283441607,200.530828701964,201.40660095214844,104434500
2025-08-04,203.52634207300898,206.88014336875773,200.70995198839026,202.37193298339844,75109300
2025-08-05,202.42167200915333,204.35234334482283,201.18764593221573,201.94398498535156,44155100
2025-08-06,204.6409599471833,214.3440641251077,204.60114383647723,212.22430419921875,108483100
2025-08-07,217.82724748801394,219.78777350172422,215.53830686848738,218.97171020507812,90224800
2025-08-08,219.76784743364436,229.88892965735022,218.19544514014734,228.2468719482422,113854000
2025-08-11,227.08116933177635,228.71513292468896,223.9327956372812,226.34388732910156,61806100
2025-08-12,227.17081559543826,229.95055565919736,226.23428798669784,228.80477905273438,55626200
2025-08-13,230.21959074533873,234.13511970527446,229.5819315694875,232.4712677001953,69878500
2025-08-14,233.1985820425246,234.2546784716922,230.00040438081015,231.9232940673828,51916300
2025-08-15,233.1387895567921,233.417757832359,228.49593650929467,230.73765563964844,56038700
2025-08-18,230.8472385776313,232.26201052585682,229.26309412883964,230.04022216796875,37476200
2025-08-19,230.42880766374827,232.0129522601839,228.50591803460907,229.71145629882812,39402600
2025-08-20,229.13358225147155,229.6217843388592,224.93908515924198,225.17819213867188,42263900
2025-08-21,225.43723377620466,225.6863136691638,222.95639256938466,224.072265625,30621200
2025-08-22,225.33760837029214,228.2468598588307,224.58041092619504,226.9217529296875,42477800
2025-08-25,225.6464693442017,228.45609804536198,225.3973894325087,226.323974609375,30983100
2025-08-26,226.03501179732243,228.64537936019502,223.8630424721864,228.46603393554688,54575100
2025-08-27,227.7686378094015,230.05020313892598,227.41991984776428,229.6417236328125,31259500
2025-08-28,229.9704999102399,232.55096405412047,228.4959359400532,231.70408630371094,38074700
2025-08-29,231.65426265633033,232.52107103838586,230.51845893056873,231.28562927246094,39418400
2025-09-02,228.4062708029861,230.00038826150748,226.1346633063032,228.87454223632812,44075600
2025-09-03,236.33698891571112,237.9709525201245,233.49747185558658,237.59234619140625,66427800
2025-09-04,237.57241502764154,239.01707546456905,235.86871695735925,238.89752197265625,47549400
2025-09-05,239.1167027112504,240.43185187342493,237.61226559630578,238.80784606933594,54870400
2025-09-08,238.41928864081726,239.2661511981365,235.47017586985078,237.0045166015625,48999500
2025-09-09,236.12772846479334,237.90117601089239,232.5011259859287,233.48748779296875,66313900
2025-09-10,231.33547301291114,231.56462228661692,225.11843262708078,225.95533752441406,83440800
2025-09-11,226.04500979013486,229.60186307827533,225.81584532196928,229.18341064453125,50208600
2025-09-12,228.37638560886936,233.6469097348115,228.17712472443904,233.2085418701172,55824200
2025-09-15,236.1277410783948,237.31336381412066,234.16499028444412,235.82884216308594,42699500
2025-09-16,236.3070977333125,240.33223781067687,235.4502773909715,237.27352905273438,63421100
2025-09-17,238.09049720761,239.21634322602875,236.85505542454314,238.1104278564453,46508000
2025-09-18,239.08682096339746,240.31228984200703,235.77903252032195,237.0045166015625,44249600
2025-09-19,240.34217704154452,245.3935247988757,239.32594197772087,244.59646606445312,163741300
2025-09-22,247.38616206443075,255.69547916115815,247.2068166293636,255.13751220703125,105517400
2025-09-23,254.93825156077958,256.3928695916873,252.64671355307894,253.4935760498047,60275200
2025-09-24,254.2807025242173,254.79879299943292,250.11607847800005,251.38140869140625,42303700
2025-09-25,252.27808820484515,256.22352044118514,250.7836088309123,255.9246063232422,55202100
2025-09-26,253.16481067495934,256.6519291955366,252.84598111295833,254.51980590820312,46076300
2025-09-29,253.62310245626918,254.06148549110597,252.07880411177766,253.4935760498047,40127700
2025-09-30,253.92202035086734,254.97811672142575,252.17846100632588,253.69287109375,37704300
2025-10-01,254.10136246357334,257.8375764362911,253.99176669154556,254.50985717773438,48713900
2025-10-02,255.63563032858355,257.22974752480764,253.21458136967644,256.1836242675781,42630200
2025-10-03,253.73271197999827,258.2858846694617,253.01536064819075,257.07037353515625,49155600
2025-10-06,257.0404883747525,258.1165305885388,254.1113214696764,255.7452850341797,44664100
2025-10-07,255.86484387966763,256.45266881763376,254.48991791397023,255.53607177734375,31955800
2025-10-08,255.5758888188916,257.56852798749276,255.16739414069707,257.1102294921875,36496900
2025-10-09,256.8611554198282,257.0504585775582,252.2083446799687,253.1050262451172,38322000
2025-10-10,254.00171816056968,255.436420799504,243.10197943699816,244.3673095703125,61999100
2025-10-13,248.46219085423505,248.7710475029622,244.6562426215344,246.74851989746094,38142900
2025-10-14,245.69241642712313,247.93413549962378,243.79940008876653,246.8581085205078,35478000
2025-10-15,248.57178982967116,250.89321639065437,246.559219921403,248.42233276367188,33893600
2025-10-16,247.33635013275978,248.1234359576197,244.22783772705108,246.53929138183594,39777000
2025-10-17,247.10719170360767,252.44746537322095,246.35995200283696,251.36146545410156,49147000
2025-10-20,254.94822099113512,263.4069798400544,254.68918336894043,261.27484130859375,90483000
2025-10-21,260.91620875530236,264.3136625920602,260.86637452698056,261.80291748046875,46695900
2025-10-22,261.68336485657886,261.882640960004,254.48993535873984,257.49884033203125,45015300
2025-10-23,258.98332466328685,259.6608147081683,257.0604350924048,258.6246337890625,32754900
2025-10-24,260.2287163700197,263.15789839957887,258.22610426270086,261.85272216796875,38253700
2025-10-27,263.90517991319996,268.12956591820625,263.67601542509226,267.8207092285156,44888200
2025-10-28,268.000036838551,268.8967489277785,267.1631319065021,268.010009765625,41534800
2025-10-29,268.28892986747474,270.4110953948544,266.1269030442272,268.7073974609375,51086700
2025-10-30,270.98897852374654,273.131090148023,267.49191714200913,270.4011535644531,69886500
2025-10-31,275.9705701844509,276.29937269597025,268.16940070155243,269.37493896484375,86167100
2025-11-03,269.424736694289,269.8531467885877,265.2700709373508,268.05975341796875,50194600
2025-11-04,267.3424445625432,270.49081837885313,266.6350661079627,269.0461730957031,49274800
2025-11-05,267.6214146886098,270.7000692568828,265.94760492323326,269.14581298828125,43683100
2025-11-06,266.90407480138714,272.3937751745226,266.90407480138714,268.7771301269531,51204000
2025-11-07,268.8069946610708,271.28785094446636,265.78814772800683,267.4819030761719,48227400
2025-11-10,268.22988302493957,272.9869540449525,266.7339548671466,268.6986083984375,41312400
2025-11-11,269.07757258136417,275.16101963639426,269.0675899882029,274.5028076171875,46208300
2025-11-12,274.25347600982695,274.9815052844664,270.9624464716027,272.7276306152344,48398000
2025-11-13,273.36590026791555,275.9488963676571,271.3513946141157,272.2090759277344,49602800
2025-11-14,270.31417782757546,275.21085247368256,268.8681323529343,271.6705017089844,47431300
2025-11-17,268.09027174019775,269.7557213346742,265.00866346949266,266.73394775390625,45018300
2025-11-18,269.25711627506445,269.9751630894399,264.59980979362433,266.71405029296875,45677300
2025-11-19,264.80918960656476,271.47104873805114,264.77927226211665,267.8309631347656,40424500
2025-11-20,270.09480618650156,274.68232536305425,265.1981613886433,265.5272521972656,45823600
2025-11-21,265.2280517805383,272.5879921198442,264.9488130991126,270.75299072265625,59030800
2025-11-24,270.164627965921,276.24807542504453,270.164627965921,275.1710205078125,65585800
2025-11-25,274.52277261748515,279.6189174225992,274.50283786370125,276.2181701660156,46914200
2025-11-26,276.2081750495132,278.7712060098946,275.8790842359358,276.79656982421875,33431400
2025-11-28,276.50736791500816,278.242634823177,275.2407959413455,278.0930480957031,20135600
2025-12-01,277.2553332443013,282.65065109438723,275.3904143522869,282.3315124511719,46587700
2025-12-02,282.231773534172,286.619823290159,281.86278279875575,285.4131164550781,53669500
2025-12-03,285.4231155973949,287.8365294074879,282.5309633672564,283.378662109375,43538700
2025-12-04,283.3287830094401,283.95707766942763,277.83373081751637,279.9380187988281,43989100
2025-12-05,279.77848663840757,280.37686403379615,277.29522501275557,278.02325439453125,47265800
2025-12-08,277.374989388386,278.9108174051644,275.4003533668138,277.1356506347656,38211800
2025-12-09,277.40493251311347,279.2698514894354,276.16830825817004,276.4275817871094,32193300
2025-12-10,276.99605153243056,278.9906225605669,275.6896099437804,278.02325439453125,33038300
2025-12-11,278.34237127554803,278.8310314000742,273.0667227973629,277.2752685546875,33248000
2025-12-12,277.1456542987284,278.46207855775873,276.06859927253834,277.5246276855469,39532900
2025-12-15,279.3894873363706,279.3894873363706,272.0993337942639,273.3658752441406,50409100
2025-12-16,272.07941349564567,274.752131096348,271.0522107383373,273.8645324707031,37648600
2025-12-17,274.2634587890498,275.41033087528734,270.9026119684932,271.10205078125,50138700
2025-12-18,272.8672697170699,272.88723490520505,266.22537510199504,271.4511413574219,51630700
2025-12-19,271.4112306527045,273.8545921928022,269.1673383776201,272.9271240234375,144632000
2025-12-22,272.1192896847017,273.13654030849926,269.7756932559407,270.23443603515625,36571800
2025-12-23,270.1048034873943,271.7603010837797,268.8282792538215,271.62066650390625,29642000
2025-12-24,271.60070067851706,274.6823088952694,271.46109654935304,273.06671142578125,17910600
2025-12-26,273.4157529954652,274.6224597374741,272.11926379011726,272.6578063964844,21521800
2025-12-29,271.9497734782625,273.61522314661676,271.6107000753325,273.0168762207031,23715200
2025-12-30,272.06942798009953,273.3359694836473,271.54086793463244,272.33868408203125,22139600
2025-12-31,272.3187639976345,272.9370761103812,271.0123224859311,271.12200927734375,27293600
2026-01-02,271.52092924369913,277.0857683126949,268.2697691424855,270.2743225097656,37838100
